STRNAME,SURFACE,FEDAID,COND_2019,COND_2021,COND_2022,COND_2023,COND_2024,COND_2025
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Poor,Poor,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Poor,Poor,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Fair,Fair,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Good,Good,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Good,Good,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Good,Good,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Concrete,Yes,Fair,Poor,Poor,Fair,Fair,Fair
W Jefferson Ave,Concrete,Yes,Fair,Poor,Poor,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Good,Good,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Good,Good,Fair
W Jefferson Ave,Concrete,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Fair,Fair,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Concrete,Yes,Poor,Poor,Good,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Good,Good,Fair,Fair
W Jefferson Ave,Concrete,Yes,Poor,Poor,Good,Good,Fair,Fair
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Good,Good,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Good
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Good
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Good,Good,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Fair,Fair,Good,Good,Good
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Poor
W Jefferson Ave,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Poor
W Jefferson Ave,Concrete,Yes,Poor,Poor,Poor,Good,Good,Good
W Jefferson Ave,Concrete,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Ave,Concrete,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Jefferson Service Drive,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
W Jefferson Service Drive,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W Jefferson Service Drive,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W Jefferson Service Drive,Asphalt,Yes,Poor,Good,Good,Poor,Poor,Good
W Keyes Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
W Keyes Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
W Kirby St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
W Kirby St,Asphalt,No,Fair,Fair,Fair,Fair,Good,Good
W Kirby St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
W Kirby St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
W Kirby St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
W Kirby St,Concrete,Yes,Poor,Fair,Fair,Fair,Good,Good
W Kirby St,Asphalt,Yes,Poor,Poor,Fair,Fair,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Fair,Fair,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Fair,Fair,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Kirby St,Asphalt,Yes,Poor,Good,Good,Good,Good,Fair
W Kirby St,Asphalt,Yes,Poor,Good,Good,Good,Good,Fair
W La Salle Gdns,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
W Lafayette Blvd,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
W Lafayette Blvd,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
W Lafayette Blvd,Asphalt,No,Poor,Poor,Poor,Poor,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Good,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Good,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Good,Good,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Good,Good,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Good,Good,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Good,Good,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Good,Good,Good,Good,Good
W Lafayette Blvd,Concrete,Yes,Poor,Good,Good,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Good,Good,Poor,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Fair,Fair,Poor,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Fair,Fair,Poor,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Fair,Fair,Poor,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Fair,Fair,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Fair,Fair,Good,Good
W Lafayette Blvd,Concrete,Yes,Fair,Good,Fair,Fair,Poor,Poor
W Lafayette Blvd,Concrete,Yes,Fair,Good,Fair,Fair,Good,Good
W Lafayette Blvd,Concrete,Yes,Fair,Good,Fair,Fair,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Fair,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Fair,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Good,Good,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Good,Good,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Fair,Fair,Fair,Fair,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Concrete,Yes,Fair,Poor,Poor,Fair,Fair,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Fair,Fair,Good,Good,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Fair
W Lafayette Blvd,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
W Lafayette Blvd,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Poor
W Lafayette Blvd,Concrete,Yes,Poor,Fair,Fair,Fair,Fair,Poor
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Fair,Fair,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Fair,Fair,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Good
W Lafayette Blvd,Asphalt,Yes,Poor,Poor,Poor,Fair,Fair,Fair
W Lafayette Blvd,Asphalt,Yes,Fair,Fair,Fair,Poor,Poor,Fair
W Lakeview Ln,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
W Lantz St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
W Lantz St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
W Lantz St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
W Lantz St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
W Larned St,Concrete,Yes,Fair,Poor,Poor,Fair,Fair,Fair
W Larned St,Asphalt,Yes,Poor,Poor,Poor,Fair,Fair,Poor
W Larned St,Asphalt,Yes,Poor,Poor,Poor,Fair,Fair,Fair
W Larned St,Asphalt,Yes,Fair,Poor,Poor,Fair,Fair,Poor
W Larned St,Asphalt,Yes,Good,Poor,Poor,Fair,Fair,Poor
W Larned St,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Poor
W Liberty St,Asphalt,No,Fair,Poor,Poor,Poor,Poor,Poor
W Liberty St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
W Longmeadow Rd,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
W Longwood Pl,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
W M 1 Service Drive,Concrete,Yes,Good,Good,Good,Good,Good,Good
W M 1 Service Drive,Concrete,Yes,Good,Good,Good,Good,Good,Good
W M 1 Service Drive,Concrete,Yes,Fair,Fair,Fair,Good,Good,Fair
W M 1 Service Drive,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 1 Service Drive,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Good
W M 1 Service Drive,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Good
W M 1 Service Drive,Concrete,Yes,Poor,Fair,Fair,Fair,Fair,Fair
W M 1 Service Drive,Concrete,Yes,Poor,Fair,Fair,Fair,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Good,Good,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Concrete,Yes,Good,Good,Fair,Fair,Good,Good
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Good,Good,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Good,Good,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Good,Good,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 14,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 14/Beck RAMP (146D),Concrete,Yes,Fair,Good,Good,Good,Fair,Fair
W M 14/S I 275 RAMP (099G),Concrete,Yes,Fair,Fair,Fair,Fair,Good,Good
W M 14/Sheldon RAMP (147C),Asphalt,Yes,Fair,Fair,Good,Good,Fair,Fair
W M 14/Sheldon RAMP (147C),Concrete,Yes,Fair,Fair,Good,Good,Fair,Fair
W M 153/Edward N Hines RAMP (227B),Asphalt,Yes,Poor,Good,Good,Good,Fair,Fair
W M 153/Evergreen RAMP (228D),Concrete,Yes,Good,Fair,Fair,Good,Good,Fair
W M 153/Evergreen RAMP (228D),Concrete,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W M 153/Greenfield RAMP (229C),Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Poor
W M 153/Greenfield RAMP (229C),Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Poor
W M 153/Greenfield RAMP (229C),Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 153/N I 275 RAMP (097C),Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 153/N I 275 RAMP (097C),Concrete,Yes,Fair,Fair,Poor,Poor,Good,Good
W M 153/N I 275 RAMP (097C),Concrete,Yes,Fair,Fair,Fair,Fair,Good,Good
W M 153/N M 39 RAMP (005E),Concrete,Yes,Fair,Fair,Fair,Poor,Poor,Fair
W M 153/N M 39 RAMP (005F),Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
W M 153/S I 275 RAMP (097E),Concrete,Yes,Fair,Fair,Poor,Poor,Good,Good
W M 153/S M 39 RAMP (005K),Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
W M 8,Asphalt,Yes,Good,Good,Good,Fair,Fair,Fair
W M 8,Asphalt,Yes,Poor,Good,Good,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 8,Concrete,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 8,Concrete,Yes,Good,Poor,Poor,Poor,Poor,Good
W M 8,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Good
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8,Asphalt,Yes,Fair,Fair,Fair,Poor,Poor,Good
W M 8,Concrete,Yes,Fair,Fair,Fair,Poor,Poor,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Poor,Poor,Fair
W M 8,Concrete,Yes,Fair,Fair,Fair,Poor,Poor,Fair
W M 8/N I 75 RAMP (047C),Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8/N I 75 RAMP (047C),Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 8/N I 75 RAMP (047C),Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 8/N I 75 RAMP (047C),Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8/N I 75 RAMP (047C),Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Good
W M 8/N I 75 RAMP (047C),Asphalt,Yes,Poor,Poor,Poor,Good,Good,Fair
W M 8/N M 10 RAMP (109F),Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8/N M 10 RAMP (109F),Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8/N M 10 RAMP (109F),Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8/N M 10 RAMP (109F),Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Fair
W M 8/Oakland RAMP (047I),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8/Oakland RAMP (047I),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8/Oakland RAMP (047I),Concrete,Yes,Poor,Poor,Poor,Poor,Poor,Fair
W M 8/Oakland RAMP (047I),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8/S I 75 RAMP (047F),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Fair
W M 8/S I 75 RAMP (047F),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Good
W M 8/S I 75 RAMP (047F),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Good
W M 8/S I 75 RAMP (047F),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Good
W M 8/S I 75 RAMP (047F),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Good
W M 8/S I 75 RAMP (047F),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Good
W M 8/S I 75 RAMP (047F),Concrete,Yes,Good,Fair,Fair,Fair,Fair,Good
W M 8/S M 10 RAMP (109C),Concrete,Yes,Fair,Good,Good,Fair,Fair,Fair
W M 8/S M 10 RAMP (109C),Concrete,Yes,Fair,Fair,Fair,Poor,Poor,Poor
W M 8/S M 10 RAMP (109C),Concrete,Yes,Fair,Fair,Fair,Fair,Fair,Good
W M 8/S M 10 RAMP (109C),Asphalt,Yes,Good,Fair,Fair,Poor,Poor,Poor
W M 8/S M 10 RAMP (109C),Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
W M 8/W I 96 RAMP (139G),Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Fair
W M 8/W I 96 RAMP (139G),Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Fair
W M 8/W I 96 RAMP (139G),Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Good
W Main St,Gravel,No,Fair,Fair,Fair,Fair,Fair,Fair
W Main St,Gravel,No,Fair,Fair,Fair,Fair,Fair,Fair
W Main St,Gravel,No,Good,Good,Good,Good,Good,Good
W Main St,Gravel,No,Good,Good,Good,Good,Good,Good
