route_location_id,route_id,beginning_milepoint,ending_milepoint,location_id,facility_type,program,num_aadt,num_caadt,num_single_unit_caadt,num_combined_unit_caadt,street_name,from_description,to_description,num_lanes,nfc_name,posted_speed,ObjectId,Shape__Length
1585310-82-7379-0-0.1357187,1585310,0,0.1357187,82-7379,4 - Ramp,Ramp,10866,,,,Forest/M 10 Ramp,N M 10 Service Drive,N M 10,1,Other freeway,40,425,295.955140732602
1585401-82-7377-0-0.0984227,1585401,0,0.0984227,82-7377,4 - Ramp,Ramp,3829,,,,M 10/Forest Ramp,N M 10,N M 10 Service Drive,1,Other freeway,40,426,214.82069147255
1585402-82-7550-0-0.1481289,1585402,0,0.1481289,82-7550,4 - Ramp,Ramp,6934,,,,Grand River/M 10 Ramp,N M 10 Service Drive,N M 10,1,Other freeway,40,427,323.039593289728
1585403-82-0642-0.1453324-0.3434393,1585403,0.1453324,0.3434393,82-0642,4 - Ramp,Ramp,4668,,,,I 75/M 10 Ramp,S I 75,Bridge 11774,1,Interstate,40,428,431.61367618802
1585403-82-0665-0-0.1453324,1585403,0,0.1453324,82-0665,4 - Ramp,Ramp,5297,,,,I 75/M 10 Ramp,S I 75,Bridge 11774,1,Interstate,40,429,316.022988170428
1585404-82-0647-0-0.2779505,1585404,0,0.2779505,82-0647,4 - Ramp,Ramp,5606,,,,Bagley/M 10 Ramp,Bridge 11402,N I 75 CD/N M 10 RAMP & N M 10,1,Other freeway,40,430,605.190305160781
1585405-82-7552-0-0.188396,1585405,0,0.188396,82-7552,4 - Ramp,Ramp,8558,,,,Howard/M 10 Ramp,4th St & Abbott St & 5th St,N M 10,1,Other freeway,40,431,410.357750271435
1585406-82-5663-0-0.1678424,1585406,0,0.1678424,82-5663,4 - Ramp,Ramp,4071,,,,Congress/M 10 Ramp,W Congress St,N M 10,1,Other freeway,40,432,365.40357281927
1585407-82-7621-0.296508-0.5845181,1585407,0.296508,0.5845181,82-7621,4 - Ramp,Ramp,17702,,,,I 94/I 75 Ramp,E I 94/N I 75 RAMP,E Ferry St,1,Interstate,40,433,628.334945567456
1585407-82-7641-0.0602366-0.296508,1585407,0.0602366,0.296508,82-7641,4 - Ramp,Ramp,4119,,,,I 94/I 75 Ramp,E I 94/N I 75 RAMP,E Ferry St,1,Interstate,40,434,514.528778604355
1585407-82-7676-0-0.0602366,1585407,0,0.0602366,82-7676,4 - Ramp,Ramp,21442,,,,I 94/I 75 Ramp,E I 94/N I 75 RAMP,E Ferry St,2,Interstate,40,435,131.048734308123
1585408-82-2344-0.3307579-0.4254514,1585408,0.3307579,0.4254514,82-2344,1 - One-Way Roadway,Non-Trunkline,304,9,6,3,Hendrie St,Beaubien St,Saint Antoine St,2,Major collector,30,436,206.149101755403
1585409-82-0630-0.1098395-0.4856852,1585409,0.1098395,0.4856852,82-0630,4 - Ramp,Ramp,8251,,,,I 94/I 75 Ramp,Bridge 11841,N I 75 & E Milwaukee St,1,Interstate,40,437,819.836840123763
1585409-82-7674-0-0.1098395,1585409,0,0.1098395,82-7674,4 - Ramp,Ramp,21761,,,,I 94/I 75 Ramp,Bridge 11841,N I 75 & E Milwaukee St,2,Interstate,40,438,239.285553850009
1585410-82-7625-0-0.188629,1585410,0,0.188629,82-7625,4 - Ramp,Ramp,4316,,,,I 94/Beaubien Ramp,Bridge 11829,Saint Antoine St & Medbury St,1,Interstate,40,439,410.695728908007
1585501-82-0638-0-0.2728657,1585501,0,0.2728657,82-0638,4 - Ramp,Ramp,8933,,,,I 75/Warren Ramp,S I 75,Bridge 11819,1,Interstate,40,440,595.588530157802
1585504-82-1721-0.1233464-0.8266077,1585504,0.1233464,0.8266077,82-1721,1 - One-Way Roadway,Non-Trunkline,7053,190,134,56,Larned St E,S M 10/Larned RAMP,S I 375 Service Drive,4,Minor arterial,25,441,1530.48071016773
1585504-82-5662-0-0.1233464,1585504,0,0.1233464,82-5662,4 - Ramp,Ramp,6256,,,,M 10/Larned Ramp,Rivard St,Orleans St,1,Minor arterial,40,442,268.510338986816
1585504-82-5959-0.8266077-2.3811158,1585504,0.8266077,2.381116,82-5959,2 - Two-Way Roadway,Non-Trunkline,7072,198,142,56,Larned St E,N I 375,Mount Elliott St,3,Minor arterial,35,443,3383.43298344357
1585505-82-1703-0.8497153-0.9785762,1585505,0.8497153,0.9785762,82-1703,1 - One-Way Roadway,Non-Trunkline,3766,101,71,30,Congress St E,Saint Antoine St,N I 375,4,Major collector,25,444,280.243974897473
1585505-82-5928-0-0.067111,1585505,0,0.067111,82-5928,2 - Two-Way Roadway,Non-Trunkline,1197,34,22,12,3rd St,N M 10,Fort St,4,Major collector,25,445,146.050601305303
1585505-82-5928-0.067111-0.1215573,1585505,0.067111,0.1215573,82-5928,1 - One-Way Roadway,Non-Trunkline,1197,34,22,12,3rd St,N M 10,Fort St,4,Major collector,25,446,118.489373326152
1585505-82-5954-0.1215573-0.4111086,1585505,0.1215573,0.4111086,82-5954,1 - One-Way Roadway,Non-Trunkline,3071,82,58,24,Congress St W,1st St,Griswold St,2,Major collector,25,447,630.113344221298
1585505-82-5955-0.4111086-0.4723104,1585505,0.4111086,0.4723104,82-5955,1 - One-Way Roadway,Non-Trunkline,4102,110,77,33,W Congress St,Griswold St,Woodward Ave,2,Major collector,25,448,133.184127802984
1585505-82-5956-0.4723104-0.8497153,1585505,0.4723104,0.8497153,82-5956,1 - One-Way Roadway,Non-Trunkline,3988,108,76,32,Congress St E,Woodward Ave,Brush St,4,Major collector,25,449,821.344384775552
1585506-82-0657-0-0.1496344,1585506,0,0.1496344,82-0657,4 - Ramp,Ramp,7958,,,,I 375/Larned Ramp,E Lafayette St & S I 375,Bridge 11391,1,Interstate,40,450,326.444195662502
1585507-82-1718-0-1.5529052,1585507,0,1.552905,82-1718,2 - Two-Way Roadway,Non-Trunkline,11645,327,234,93,E Lafayette St,Lafayette St,Lafayette St,2,Minor arterial,25,451,3380.06624628916
1585508-82-1371-2.3747598-3.0635096,1585508,2.37476,3.06351,82-1371,2 - Two-Way Roadway,Non-Trunkline,1628,46,33,13,Lafayette St E,Townsend St,Iroquois St,2,Minor arterial,25,452,1499.1470040228
1585508-82-5960-0-0.1263219,1585508,0,0.1263219,82-5960,1 - One-Way Roadway,Non-Trunkline,2267,65,43,22,Lafayette St E,Bates St,Beaubien St,3,Minor arterial,25,453,274.911130208467
1585508-82-5961-1.6773184-2.3747598,1585508,1.677318,2.37476,82-5961,2 - Two-Way Roadway,Non-Trunkline,8818,247,176,71,Lafayette St E,Saint Aubin St,Townsend St,2,Minor arterial,30,454,1518.22870538437
1585510-82-0660-0-0.1359199,1585510,0,0.1359199,82-0660,4 - Ramp,Ramp,10569,,,,I 375/Monroe Ramp,S I 375,S I 375 Service Drive & Macomb St,1,Interstate,40,455,296.46106117693
1585602-82-0592-0-0.32928,1585602,0,0.32928,82-0592,2 - Two-Way Roadway,Trunkline,51921,5140,1350,3790,I 75 Ramp,S I 75/N Connector 8 RAMP,nan,2,Interstate,55,456,717.446476669191
1585603-82-7635-0-0.3628941,1585603,0,0.3628941,82-7635,4 - Ramp,Ramp,331,,,,Gratiot Conn/I 375 Ramp,S I 75/N Connector 8 RAMP,N I 75,1,Interstate,40,457,790.923595087111
1585605-82-0572-0-0.3611388,1585605,0,0.3611388,82-0572,4 - Ramp,Ramp,10291,,,,I 375/I 75 Ramp,S I 75/Gratiot CONN,N I 75,1,Interstate,35,458,786.958831704582
1585606-82-3021-0-0.4735317,1585606,0,0.4735317,82-3021,4 - Ramp,Ramp,2007,,,,I 75/Gratiot Conn Ramp,S I 375/Madison RAMP,N I 375,1,Interstate,40,459,1031.74284174968
1585608-82-0623-0-0.103046,1585608,0,0.103046,82-0623,4 - Ramp,Ramp,5159,,,,Mack/I 75 Ramp,S I 75 Service Drive,S I 75,1,Interstate,40,460,224.606083120519
1585609-82-2346-0-0.3228266,1585609,0,0.3228266,82-2346,2 - Two-Way Roadway,Non-Trunkline,24024,648,456,192,Mack Ave,Brush St,Mack Ave,3,Other principal arterial,25,461,702.695444839425
1585609-82-5804-0.3228266-0.8637022,1585609,0.3228266,0.8637022,82-5804,2 - Two-Way Roadway,Non-Trunkline,21473,579,408,171,Mack Ave,Mack Ave,Mack Ave,4,Other principal arterial,25,462,1177.34377053481
1585610-82-0625-0-0.1203209,1585610,0,0.1203209,82-0625,4 - Ramp,Ramp,11496,,,,I 75/Mack Ramp,S I 75,S I 75 Service Drive,1,Interstate,40,463,262.590467831122
1585701-82-2347-0-2.2502097,1585701,0,2.25021,82-2347,2 - Two-Way Roadway,Non-Trunkline,1844,55,36,19,Canfield St E,Canfield St,Mount Elliott St,2,Major collector,25,464,4898.37242921691
1585702-82-0616-0-0.1465214,1585702,0,0.1465214,82-0616,4 - Ramp,Ramp,3442,,,,Warren/I 75 Ramp,S I 75,S I 75 Service Drive,1,Interstate,40,465,319.504023541198
1585703-82-2348-1.1480843-1.6321401,1585703,1.148084,1.63214,82-2348,2 - Two-Way Roadway,Non-Trunkline,898,26,17,9,Ferry St E,Saint Aubin St,McDougall St,2,Major collector,25,466,1053.86261168787
1585703-82-6103-0.5465236-1.1480843,1585703,0.5465236,1.148084,82-6103,2 - Two-Way Roadway,Non-Trunkline,3212,92,60,32,Ferry St E,S I 75 Service Drive,Saint Aubin St,4,Major collector,25,467,1309.62109073984
1585703-82-6499-0-0.5465236,1585703,0,0.5465236,82-6499,2 - Two-Way Roadway,Non-Trunkline,1068,30,20,10,Ferry St E,Woodward Ave,S I 75 Service Drive,2,Major collector,25,468,1189.84561968259
1585704-82-1463-0-0.7802288,1585704,0,0.7802288,82-1463,2 - Two-Way Roadway,Non-Trunkline,554,18,11,7,Piquette St,Woodward Ave,Russell St,2,Major collector,25,469,1698.66687364371
1585705-82-1425-0.3426584-0.7894931,1585705,0.3426584,0.7894931,82-1425,2 - Two-Way Roadway,Non-Trunkline,5960,174,114,60,Milwaukee St W,N M 10/Milwaukee RAMP,Woodward Ave,2,Major collector,25,470,972.833969589097
1585705-82-2349-0.1968092-0.3426584,1585705,0.1968092,0.3426584,82-2349,2 - Two-Way Roadway,Non-Trunkline,5386,155,102,53,Milwaukee St W,Lincoln St,N M 10/Milwaukee RAMP,2,Major collector,25,471,317.528205839431
1585705-82-6114-0.7894931-1.9402315,1585705,0.7894931,1.940231,82-6114,2 - Two-Way Roadway,Non-Trunkline,887,26,17,9,Milwaukee St E,Woodward Ave,Grand Blvd,2,Major collector,25,472,2505.48322070334
1585707-82-0607-0-0.1258413,1585707,0,0.1258413,82-0607,4 - Ramp,Ramp,2937,,,,Clay/I 75 Ramp,Chrysler Dr,S I 75,1,Interstate,40,473,274.441023536216
1585708-82-6215-0-0.5953591,1585708,0,0.5953591,82-6215,2 - Two-Way Roadway,Non-Trunkline,3306,96,63,33,Clay St,Oakland St,Saint Aubin St,2,Major collector,25,474,1296.42033489385
1585709-82-0609-0-0.1309594,1585709,0,0.1309594,82-0609,4 - Ramp,Ramp,3471,,,,I 75/Clay Ramp,S I 75,Chrysler Dr,1,Interstate,40,475,285.920255881401
1585710-82-0603-0-0.1677517,1585710,0,0.1677517,82-0603,4 - Ramp,Ramp,6827,,,,Holbrook/I 75 Ramp,Chrysler Dr,S I 75,1,Interstate,40,476,365.98798390438
1585801-82-6024-0-0.7140427,1585801,0,0.7140427,82-6024,2 - Two-Way Roadway,Non-Trunkline,3075,86,62,24,Holbrook St,Fraser Pl,Chrysler Dr,2,Minor arterial,25,477,1555.2707111949
1585801-82-6026-0.7140427-1.1575939,1585801,0.7140427,1.157594,82-6026,2 - Two-Way Roadway,Non-Trunkline,8805,247,176,71,Holbrook St,S I 75,Saint Aubin Blvd,4,Minor arterial,25,478,966.735925007828
1585803-82-1205-0.5141933-3.2203167,1585803,0.5141933,3.220317,82-1205,2 - Two-Way Roadway,Non-Trunkline,6341,177,126,51,Dequindre St,N I 75/E M 8 RAMP,8 Mile Rd,2,Minor arterial,30,479,5913.46929472428
1585803-82-5987-0.0692728-0.5141933,1585803,0.0692728,0.5141933,82-5987,2 - Two-Way Roadway,Non-Trunkline,1914,56,36,20,Dequindre St,N I 75,N I 75/E M 8 RAMP,4,Minor arterial,65,480,970.950094652801
1585807-82-2350-0-0.8599373,1585807,0,0.8599373,82-2350,2 - Two-Way Roadway,Non-Trunkline,3877,113,74,39,Carpenter St,N I 75,Conant St,2,Major collector,25,481,1873.30684985492
1585810-82-3653-0-0.3246452,1585810,0,0.3246452,82-3653,4 - Ramp,Ramp,3892,,,,M 8/I 75 Ramp,W M 8 & N I 75,S I 75 & E M 8,1,Interstate,40,482,708.006453227091
1585902-82-0536-0.3228179-0.5232434,1585902,0.3228179,0.5232434,82-0536,4 - Ramp,Ramp,5936,,,,I 75/M 8 Ramp,E M 8/N I 75 RAMP & W M 8,Bridge 11867,1,Interstate,40,483,436.931172889119
1585902-82-0634-0-0.3228179,1585902,0,0.3228179,82-0634,4 - Ramp,Ramp,1766,,,,I 75/M 8 Ramp,E M 8/N I 75 RAMP & W M 8,Bridge 11867,1,Interstate,40,484,704.282128436949
1585904-82-0636-0-0.2460144,1585904,0,0.2460144,82-0636,4 - Ramp,Ramp,23029,,,,I 75/M 8 Ramp,S I 75,N I 75/W M 8 RAMP,1,Interstate,40,485,537.232333807012
1585905-82-0599-0-0.2107221,1585905,0,0.2107221,82-0599,4 - Ramp,Ramp,5020,,,,McNichols/I 75 Ramp,E McNichols Rd & S I 75 Service Drive,S I 75,1,Interstate,40,486,459.832494527425
1585906-82-0601-0-0.1360871,1585906,0,0.1360871,82-0601,4 - Ramp,Ramp,2759,,,,I 75/McNichols Ramp,S I 75,S I 75 Service Drive,1,Interstate,40,487,297.213976095928
1585907-82-1435-0.7818946-3.6447587,1585907,0.7818946,3.644759,82-1435,2 - Two-Way Roadway,Non-Trunkline,4834,137,98,39,Nevada St E,Oakland St,Mount Elliott St,2,Minor arterial,30,488,6234.00065819212
1585907-82-1877-0.0196714-0.7818946,1585907,0.0196714,0.7818946,82-1877,2 - Two-Way Roadway,Non-Trunkline,1832,53,35,18,Nevada St W,Woodward Ave,Oakland St,1,Minor arterial,25,489,1659.99669652035
1585907-82-6035-3.6447587-4.3942853,1585907,3.644759,4.394285,82-6035,2 - Two-Way Roadway,Non-Trunkline,4394,123,88,35,Nevada St E,Mount Elliott St,Van Dyke St,2,Minor arterial,30,490,1632.12111315669
1585908-82-0604-0-0.1693721,1585908,0,0.1693721,82-0604,4 - Ramp,Ramp,4113,,,,7 Mile/I 75 Ramp,S I 75 Service Drive,S I 75,1,Interstate,40,491,370.135447100137
1586001-82-0611-0-0.2074619,1586001,0,0.2074619,82-0611,4 - Ramp,Ramp,3114,,,,I 75/7 Mile Ramp,S I 75,S I 75 Service Drive,1,Interstate,40,492,453.468362892488
1586002-82-1509-0.9016348-1.2601531,1586002,0.9016348,1.260153,82-1509,2 - Two-Way Roadway,Non-Trunkline,7585,213,152,61,State Fair St E,John R St,8 Mile/S I 75 RAMP,2,Minor arterial,30,493,780.859594435999
1586002-82-1787-1.8978574-4.1458509,1586002,1.897857,4.145851,82-1787,2 - Two-Way Roadway,Non-Trunkline,12293,344,246,98,Outer Dr E,Dequindre St,Mount Elliott St,2,Minor arterial,35,494,4896.20981877723
1586002-82-1788-4.1458509-4.3978502,1586002,4.145851,4.39785,82-1788,2 - Two-Way Roadway,Non-Trunkline,14282,400,286,114,Outer Dr E,Mount Elliott St,Outer Dr,4,Minor arterial,35,495,548.884244112387
1586002-82-1789-4.3978502-4.8988946,1586002,4.39785,4.898895,82-1789,2 - Two-Way Roadway,Non-Trunkline,13475,375,268,107,Outer Dr E,Outer Dr,Outer Dr,2,Minor arterial,35,496,1091.29069651708
1586002-82-6124-0.0197374-0.6829911,1586002,0.0197374,0.6829911,82-6124,2 - Two-Way Roadway,Non-Trunkline,3779,106,75,31,State Fair St W,Woodward Ave,JURISDICTIONAL BOUNDARY,2,Minor arterial,30,497,1444.5737322541
1586002-82-6125-0.6829911-0.9016348,1586002,0.6829911,0.9016348,82-6125,2 - Two-Way Roadway,Non-Trunkline,5699,159,114,45,E Outer Dr,JURISDICTIONAL BOUNDARY,John R St,2,Minor arterial,30,498,476.207285974936
1586002-82-6126-1.2601531-1.8978574,1586002,1.260153,1.897857,82-6126,2 - Two-Way Roadway,Non-Trunkline,9498,263,188,75,State Fair St E,8 Mile/S I 75 RAMP,Dequindre St,2,Minor arterial,30,499,1388.9395023484
1586004-82-0675-0-0.1938274,1586004,0,0.1938274,82-0675,4 - Ramp,Ramp,9170,,,,8 Mile/I 75 Ramp,Bridge 11861,S I 75,2,Interstate,40,500,423.734866021034
1586008-82-0658-0-0.1460914,1586008,0,0.1460914,82-0658,4 - Ramp,Ramp,9300,,,,Larned/I 375 Ramp,N I 375 Service Drive,N I 375,1,Interstate,40,501,318.454430978134
1634802-82-6236-0-0.5373181,1634802,0,0.5373181,82-6236,2 - Two-Way Roadway,Non-Trunkline,1059,30,20,10,Lenox St,JURISDICTIONAL BOUNDARY,Essex Ave,2,Major collector,25,502,1172.25133508548
1634903-82-6533-0-0.9958751,1634903,0,0.9958751,82-6533,2 - Two-Way Roadway,Non-Trunkline,1505,47,30,17,Lakewood St,Lakewood St,Jefferson Ave,2,Major collector,30,503,2172.87522229861
1635003-82-6047-1.1147106-1.542501,1635003,1.114711,1.542501,82-6047,2 - Two-Way Roadway,Non-Trunkline,6151,171,122,49,Alter Rd,Jefferson Ave,Kercheval St,2,Minor arterial,30,504,933.550417426594
1635003-82-6048-1.542501-3.1987615,1635003,1.542501,3.198761,82-6048,2 - Two-Way Roadway,Non-Trunkline,11227,314,225,89,Alter Rd,Kercheval St,Outer Dr,2,Minor arterial,30,505,3615.00346138691
1635003-82-6184-0-1.1147106,1635003,0,1.114711,82-6184,2 - Two-Way Roadway,Non-Trunkline,1858,55,36,19,Alter Rd,Riverside Blvd,Jefferson Ave,2,Minor arterial,30,506,2432.21119385418
1635202-82-1579-2.4223972-3.9454688,1635202,2.422397,3.945469,82-1579,2 - Two-Way Roadway,Non-Trunkline,10764,302,215,87,Whittier St,Houston Whittier Ave,Outer Dr,2,Minor arterial,30,507,3320.06609913124
1635202-82-1798-1.1569942-2.4223972,1635202,1.156994,2.422397,82-1798,2 - Two-Way Roadway,Non-Trunkline,5385,150,107,43,Outer Dr E,Mack Ave,Outer Dr,2,Minor arterial,35,508,2762.41779489263
1638104-82-6514-0-0.2154967,1638104,0,0.2154967,82-6514,2 - Two-Way Roadway,Non-Trunkline,890,26,17,9,Winder St,Winder St,S I 75,2,Major collector,25,509,469.004159895749
1638104-82-6514-0.2154967-0.2977705,1638104,0.2154967,0.2977705,82-6514,2 - Two-Way Roadway,Non-Trunkline,890,26,17,9,Winder St,Winder St,S I 75,2,Major collector,25,510,179.411381551379
1638308-82-2458-0.0846565-0.3024222,1638308,0.0846565,0.3024222,82-2458,1 - One-Way Roadway,Non-Trunkline,401,11,8,3,Napolean St,S I 75/Gratiot CONN,Gratiot Ave,2,Major collector,25,511,474.069198108974
1638308-82-6537-0-0.0846565,1638308,0,0.0846565,82-6537,2 - Two-Way Roadway,Non-Trunkline,1103,32,21,11,Napolean St,Rivard St,S I 75/Gratiot CONN,2,Major collector,25,512,184.228411307057
1640409-82-2459-0-0.670014,1640409,0,0.670014,82-2459,2 - Two-Way Roadway,Non-Trunkline,3116,90,59,31,Berkshire St,Outer Dr,Harper Ave,2,Major collector,25,513,1459.84545155874
1586009-82-0659-0-0.1346188,1586009,0,0.1346188,82-0659,4 - Ramp,Ramp,9120,,,,Monroe/I 375 Ramp,N I 375 Service Drive,N I 375,1,Interstate,40,514,293.440152927372
1586010-82-7628-0-0.3020073,1586010,0,0.3020073,82-7628,4 - Ramp,Ramp,5003,,,,Madison/I 375 Ramp,Saint Antoine St & S I 375/Madison RAMP & Madison St,S I 375,2,Interstate,40,515,658.645274111443
1645409-82-1514-0.2746109-0.789632,1645409,0.2746109,0.789632,82-1514,2 - Two-Way Roadway,Non-Trunkline,1259,36,24,12,Tireman St,Parkway St,Outer Dr,2,Major collector,25,516,1120.37040937262
1586101-82-5791-0-0.1277219,1586101,0,0.1277219,82-5791,4 - Ramp,Ramp,3592,,,,Gratiot Conn/I 75 Ramp,S Connector 8/S I 375 RAMP,N I 75,2,Interstate,40,517,277.835590067322
1586101-82-7716-0.1277219-0.3038943,1586101,0.1277219,0.3038943,82-7716,4 - Ramp,Ramp,2947,,,,Gratiot Conn/I 75 Ramp,S Connector 8/S I 375 RAMP,N I 75,2,Interstate,40,518,383.778205573024
1648503-82-2541-0-0.5546051,1648503,0,0.5546051,82-2541,2 - Two-Way Roadway,Non-Trunkline,3556,96,67,29,Oakwood Blvd,Dix St,Denmark St,4,Other principal arterial,35,519,1205.92021005543
1586102-82-0622-0-0.0859609,1586102,0,0.0859609,82-0622,4 - Ramp,Ramp,5506,,,,I 75/Mack Ramp,N I 75,N I 75 Service Drive & Eliot,1,Interstate,40,520,187.6304495095
1586103-82-0624-0-0.1230585,1586103,0,0.1230585,82-0624,4 - Ramp,Ramp,9843,,,,Mack/I 75 Ramp,N I 75 Service Drive,N I 75,1,Interstate,40,521,268.254699415639
1651002-82-1274-8.8114842-12.1135567,1651002,8.811484,12.11356,82-1274,2 - Two-Way Roadway,Non-Trunkline,17466,471,332,139,Greenfield Rd,Lyndon St,James Couzens Fwy,5,Other principal arterial,35,522,7216.00831441861
1586104-82-0615-0-0.1876121,1586104,0,0.1876121,82-0615,4 - Ramp,Ramp,3143,,,,I 75/Warren Ramp,N I 75,N I 75 Service Drive,1,Interstate,40,523,409.406997497229
1651002-82-1276-5.3155573-8.8114842,1651002,5.315557,8.811484,82-1276,2 - Two-Way Roadway,Non-Trunkline,16921,457,322,135,Greenfield Rd,Warren Ave,Lyndon St,4,Other principal arterial,35,524,7633.70864716738
1586105-82-0617-0-0.2343492,1586105,0,0.2343492,82-0617,4 - Ramp,Ramp,8174,,,,Warren/I 75 Ramp,N I 75 Service Drive,Bridge 11818,1,Interstate,40,525,511.266611040985
1651002-82-7348-12.2234365-12.2987958,1651002,12.22344,12.2988,82-7348,2 - Two-Way Roadway,Trunkline,24095,554,482,72,Greenfield Rd,END DIVIDED @ GREENFIELD RD,JCT M-102,5,Other principal arterial,35,526,164.749556917574
1586106-82-0606-0-0.1335289,1586106,0,0.1335289,82-0606,4 - Ramp,Ramp,3596,,,,I 75/Clay Ramp,N I 75,Chrysler Dr,1,Interstate,40,527,291.517066058412
1651002-82-7350-12.1135567-12.2234365,1651002,12.11356,12.22344,82-7350,2 - Two-Way Roadway,Trunkline,16467,378,329,49,Greenfield Rd,JCT M-10  SOUTHBOUND,END DIVIDED @ GREENFIELD RD,5,Other principal arterial,35,528,240.212065762677
1586107-82-0608-0-0.1438574,1586107,0,0.1438574,82-0608,4 - Ramp,Ramp,3513,,,,Clay/I 75 Ramp,Chrysler Dr,N I 75,1,Interstate,40,529,313.778495659095
1651008-82-2261-5.3338877-6.7685494,1651008,5.333888,6.768549,82-2261,1 - One-Way Roadway,Non-Trunkline,3149,90,59,31,M 39 Service Drive,Joy/N M 39 RAMP,Dover St,2,Major collector,30,530,3131.98335652603
1586108-82-0602-0-0.1837985,1586108,0,0.1837985,82-0602,4 - Ramp,Ramp,7250,,,,I 75/Holbrook Ramp,N I 75,Chrysler Dr,1,Interstate,40,531,401.286206370669
1586201-82-0537-0-0.3695071,1586201,0,0.3695071,82-0537,4 - Ramp,Ramp,5297,,,,M 8/I 75 Ramp,W M 8/S I 75 RAMP,E M 8/N I 75 RAMP,2,Interstate,40,532,805.004135599499
1586201-82-0635-0.5493947-0.6693849,1586201,0.5493947,0.6693849,82-0635,4 - Ramp,Ramp,24491,,,,M 8/I 75 Ramp,W M 8/S I 75 RAMP,E M 8/N I 75 RAMP,1,Interstate,40,533,261.821803676791
1651008-82-7384-4.640655-5.3338877,1651008,4.640655,5.333888,82-7384,1 - One-Way Roadway,Non-Trunkline,5039,145,95,50,M 39 Service Drive,Joy/N M 39 RAMP,Dover St,2,Major collector,40,534,1513.01545073547
1586201-82-3652-0.3695071-0.5493947,1586201,0.3695071,0.5493947,82-3652,4 - Ramp,Ramp,1443,,,,M 8/I 75 Ramp,W M 8/S I 75 RAMP,E M 8/N I 75 RAMP,1,Interstate,40,535,392.027582638005
1677810-82-1717-8.9684191-11.4629861,1677810,8.968419,11.46299,82-1717,2 - Two-Way Roadway,Non-Trunkline,9798,275,196,79,Joy Rd,Greenfield Rd,JURISDICTIONAL BOUNDARY,3,Minor arterial,35,536,5426.33816453229
1586202-82-0598-0-0.1980973,1586202,0,0.1980973,82-0598,4 - Ramp,Ramp,4551,,,,I 75/McNichols Ramp,N I 75,E McNichols Rd & N I 75 Service Drive,3,Interstate,40,537,432.603660153256
1677810-82-5858-11.4629861-11.9695956,1677810,11.46299,11.9696,82-5858,2 - Two-Way Roadway,Non-Trunkline,7792,219,156,63,Joy Rd,JURISDICTIONAL BOUNDARY,Livernois Ave,3,Minor arterial,35,538,1102.01158939022
1586204-82-0605-0-0.168572,1586204,0,0.168572,82-0605,4 - Ramp,Ramp,3952,,,,I 75/7 Mile Ramp,N I 75,N I 75 Service Drive,1,Interstate,40,539,368.433921338991
1680701-82-1108-14.56423-19.9878541,1680701,14.56423,19.98785,82-1108,2 - Two-Way Roadway,Non-Trunkline,19775,534,376,158,McNichols Rd W,Beaverland St,Wyoming St,4,Other principal arterial,35,540,11808.5219454361
1586205-82-0610-0-0.2044719,1586205,0,0.2044719,82-0610,4 - Ramp,Ramp,2924,,,,7 Mile/I 75 Ramp,N I 75 Service Drive,N I 75,1,Interstate,40,541,446.914431575965
1586209-82-5677-0-0.1486302,1586209,0,0.1486302,82-5677,4 - Ramp,Ramp,4925,,,,Warren/I 94 Ramp,N I 75 Service Drive,N I 75/E I 94 RAMP,1,Interstate,40,542,324.184384432845
1586301-82-2314-0.0824572-0.2902603,1586301,0.0824572,0.2902603,82-2314,2 - Two-Way Roadway,Non-Trunkline,1040,29,19,10,Concord St,E I 94 Service Drive,W I 94,2,Major collector,30,543,452.584180225148
1680701-82-1397-23.9837447-26.9777499,1680701,23.98375,26.97775,82-1397,2 - Two-Way Roadway,Non-Trunkline,3305,88,62,26,McNichols Rd E,Dequindre St,Van Dyke St,3,Other principal arterial,30,544,6518.78804588661
1586301-82-2351-0.2902603-0.9693697,1586301,0.2902603,0.9693697,82-2351,1 - One-Way Roadway,Non-Trunkline,939,28,18,10,I 94 Service Drive,E I 94,E I 94,2,Major collector,30,545,1478.69555310537
