OBJECTID,FENAME,FETYPE,NFC,LegalSystem,Nhs,FedAid,COUNTYL,COUNTYR,SEMMCDL,SEMMCDR,COMMUNITYL,COUNTYNAMEL,COMMUNITYR,COUNTYNAMER,VER,lenmi,Shape__Length
42468,N I 75/8 Mile,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.27807,1468.51983
42470,N I 75/Allen,Ramp,1,1,1,Yes,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.27994,1478.503847
42471,N I 75/Ambassador Bridge,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.28782,1520.073961
42474,N I 75/Clark,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.15302,808.1214478
42475,N I 75/Clay,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13353,705.1929266
42478,N I 75/Dearborn,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.28611,1511.049116
42479,N I 75/Dix Toledo,Ramp,1,1,1,Yes,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.26238,1385.791357
42486,N I 75/E I 94,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.73403,3876.590295
42488,N I 75/E M 8,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21973,1160.440415
42489,N I 75/E West,Ramp,1,1,1,Yes,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.48198,2545.685379
42493,N I 75/Eureka,Ramp,1,1,1,Yes,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.37307,1970.401894
42494,N I 75/Eureka,Ramp,3,1,1,Yes,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.03247,171.5154895
42495,N I 75/Fort,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.04428,233.8784462
42497,N I 75/Gibraltar,Ramp,1,1,1,Yes,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.38018,2008.03902
42498,N I 75/Grand River,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.19209,1014.470778
42500,N I 75/Gratiot,Conn,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.72407,3823.983823
42501,N I 75/Holbrook,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.1838,970.6756092
42503,N I 75/Huron River,Ramp,1,1,1,Yes,163,163,1165,1165,Rockwood,Wayne,Rockwood,Wayne,22,0.38666,2042.290565
42509,N I 75/Livernois,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.12481,659.1466912
42513,N I 75/Mack,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.08596,453.9784052
42514,N I 75/McNichols,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.1981,1046.186427
42516,N I 75/N Dix,Ramp,1,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.4137,2184.934755
42517,N I 75/N I 75 CD,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.1965,1037.7467
42518,N I 75/N M 10,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.31869,1683.067089
42520,N I 75/N US 24,Conn,2,1,1,Yes,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,1.51409,7996.860369
42523,N I 75/Outer,Ramp,1,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.20986,1108.375411
42527,N I 75/S Dix,Ramp,1,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.28876,1525.072063
42528,N I 75/S I 375,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21426,1131.562675
42530,N I 75/S M 10,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.22803,1204.305651
42532,N I 75/Schaefer,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21787,1150.683178
42533,N I 75/Southfield,Ramp,1,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.33872,1788.961943
42534,N I 75/Southfield,Ramp,3,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.02486,131.307142
42535,N I 75/Springwells,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.14095,744.4138296
42539,N I 75/Vernor,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.11839,625.2559682
42542,N I 75/W I 94,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.256,1351.992827
42543,N I 75/W M 102,Ramp,3,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.23023,1215.885233
42546,N I 75/W M 8,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.26872,1419.146012
42548,N I 75/W West,Ramp,1,1,1,Yes,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.58198,3073.819894
42549,N I 75/Warren,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.18761,990.8206229
42550,N Inkster/E Chicago,,3,2,1,Yes,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.05008,264.4808057
42556,N Lonyo/E I 94,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.02523,133.2743924
42557,N M 10,,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,12.56517,66359.72426
42560,N M 10 Service Drive,,4,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.17502,924.3342841
42561,N M 10 Service Drive,,5,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,2.36971,12515.00563
42562,N M 10 Service Drive,,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.18688,986.9510281
42563,N M 10 Service Drive,,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.59774,3156.82153
42564,N M 10 Service Drive,,7,5,0,No,163,163,1100,5,Highland Park,Wayne,Detroit,Wayne,22,0.30458,1608.533277
42567,N M 10/7 Mile,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.19877,1049.761098
42568,N M 10/Chicago,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.14969,790.5621892
42569,N M 10/Clairmount,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.14284,754.3656287
42570,N M 10/Davison,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21112,1114.995804
42571,N M 10/E I 94,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.36441,1924.52135
42572,N M 10/E M 8,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.16543,873.6699719
42573,N M 10/E M 8,Ramp,2,1,1,Yes,163,163,1100,1100,Highland Park,Wayne,Highland Park,Wayne,22,0.07855,414.8197918
42574,N M 10/Forest,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.09842,519.7945451
42575,N M 10/Glendale,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.14099,744.593469
42577,N M 10/Linwood,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.19281,1018.24836
42578,N M 10/Livernois,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.20624,1089.179662
42579,N M 10/M 102,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.19279,1018.169034
42580,N M 10/Meyers,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.19447,1027.03201
42581,N M 10/Milwaukee,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.17929,946.8512385
42582,N M 10/N I 75,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.2968,1567.469081
42586,N M 10/Nine Mile,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.0605,319.5178083
42588,N M 10/S I 75,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.47827,2525.866712
42591,N M 10/W I 94,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.31016,1638.044642
42592,N M 10/Webb,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13048,689.1192655
42593,N M 10/Wyoming,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.15091,797.0069945
42598,N M 39,,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.01196,63.14011262
42600,N M 39 CD,,2,1,1,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.42879,2264.67762
42601,N M 39 Service Drive,,5,1,0,Yes,163,163,5,1025,Detroit,Wayne,Dearborn,Wayne,22,0.29906,1579.423957
42602,N M 39 Service Drive,,5,1,0,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.91172,4815.162153
42603,N M 39 Service Drive,,5,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.93551,10222.18042
42604,N M 39 Service Drive,,5,4,0,Yes,163,163,5,1025,Detroit,Wayne,Dearborn,Wayne,22,0.19238,1016.03873
42605,N M 39 Service Drive,,5,4,0,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,1.67796,8862.105126
42606,N M 39 Service Drive,,5,4,0,Yes,163,163,1025,1005,Dearborn,Wayne,Allen Park,Wayne,22,0.21936,1158.510993
42607,N M 39 Service Drive,,5,4,0,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,1.53256,8094.142662
42608,N M 39 Service/N M 39,Ramp,2,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.05783,305.440039
42609,N M 39/7 Mile,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.09044,477.6333323
42610,N M 39/E I 94,Ramp,1,1,1,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.39407,2081.267089
42611,N M 39/E I 96,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.16636,878.5917333
42612,N M 39/E M 153,Ramp,2,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.14107,745.0643217
42613,N M 39/E M 153,Ramp,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.28527,1506.614334
42614,N M 39/E US 12,Ramp,2,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.17706,935.1166895
42615,N M 39/E US 12,Ramp,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.17619,930.5438134
42616,N M 39/I 94,,2,1,1,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.03736,197.3036318
42617,N M 39/I 96,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.16576,875.4614995
42618,N M 39/Joy,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.12723,671.9626897
42619,N M 39/M 102,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.20644,1090.256376
42620,N M 39/M 5,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.11047,583.4027264
42621,N M 39/McNichols,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.08229,434.5791848
42623,N M 39/Oakwood,Ramp,2,1,1,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.12214,645.050921
42624,N M 39/Outer,Ramp,2,1,1,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.08747,461.972395
42625,N M 39/Plymouth,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.12136,640.9704284
42626,N M 39/Rotunda,Ramp,2,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.15142,799.734764
42627,N M 39/Van Born,Ramp,2,1,1,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.34211,1806.825648
42628,N M 39/W I 94,Ramp,1,1,1,Yes,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.35383,1868.755973
42629,N M 39/W I 96,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21779,1150.203248
42630,N M 39/W M 153,Ramp,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.22188,1171.818512
42631,N M 39/W US 12,Ramp,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.20912,1104.458829
42632,N M 39/Warren,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.11156,589.1751922
42662,N Merriman/E I 94,Ramp,1,1,1,Yes,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.2467,1302.971045
42663,N Merriman/W I 94,Ramp,1,1,1,Yes,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.28433,1501.7503
42664,N Middlebelt/W I 94,Ramp,1,1,1,Yes,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.29987,1583.785818
42674,N Oakman/W Michigan,,0,0,0,No,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.01258,66.44746717
42678,N Outer/N I 75,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.01009,53.31610233
42679,N Outer/N I 75,Ramp,1,1,1,Yes,163,163,1125,1125,Melvindale,Wayne,Melvindale,Wayne,22,0.02613,137.9972835
42680,N Outer/S I 75,Ramp,1,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.0449,237.1212548
42681,N Outer/S I 75,Ramp,3,1,1,Yes,163,163,1125,1125,Melvindale,Wayne,Melvindale,Wayne,22,0.03153,166.5152962
42686,N Schaefer/S I 75,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.04745,250.6167393
42687,N Southfield/N I 75,Ramp,1,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.16797,887.1116592
42688,N Southfield/S I 75,Ramp,1,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.15676,827.9139427
42691,N Telegraph/W I 94,Ramp,1,1,1,Yes,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.09287,490.473779
42750,N US 24 CD,,3,1,1,Yes,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.56608,2989.693725
42752,N US 24/E M 102,Ramp,3,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.17983,949.718383
42753,N US 24/E US 12,Ramp,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.1344,709.8152122
42756,N US 24/W Ecorse,Ramp,3,1,1,Yes,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.12733,672.5042305
42758,N US 24/W M 153,Ramp,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.09016,476.1631385
42759,N US 24/W M 153,Ramp,3,1,1,Yes,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,0.03434,181.3665438
42760,N US 24/W US 12,Ramp,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.08013,423.1800978
42761,N Vining/E I 94,Ramp,1,1,1,Yes,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.24089,1272.272816
42762,N W G Rogell/E/W Goddard,Ramp,3,7,2,Yes,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.12923,682.5602384
42763,N Wayne/E I 94,Ramp,1,1,1,Yes,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.18397,971.6918178
42764,N Wayne/W I 94,Ramp,1,1,1,Yes,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.23071,1218.553635
42767,N Wyoming/S M 10,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21464,1133.581949
42793,Nadyne,,0,0,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.13748,726.1494845
42795,Nagel,Ave,5,4,0,Yes,163,163,1090,1090,Hamtramck,Wayne,Hamtramck,Wayne,22,0.62975,3325.838032
42798,Nagle,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.1464,773.1797528
42810,Nall,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21193,1119.269669
42821,Nancy,St,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.49686,2623.999751
42822,Nancy,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.18261,964.3824388
42823,Nancy,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.20277,1070.90899
42824,Nancy,Ave,7,5,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.11502,607.4831799
42825,Nancy,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.05203,274.8099494
42826,Nancy,St,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.39256,2073.324714
42837,Nancys,Blvd,0,0,0,No,163,163,1060,1060,Grosse Ile Twp,Wayne,Grosse Ile Twp,Wayne,22,0.32985,1742.188847
42841,Nankin,Blvd,7,4,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,1.63034,8610.678958
42842,Nankin Cul De Sac,,7,3,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.10914,576.4283238
42843,Nankin Lake,Dr,7,3,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.46927,2478.48354
42844,Nankin Lake,Dr,7,3,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.09489,501.1388636
42845,Nankin Mills,St,0,0,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.12817,676.9293997
42846,Nankin Mills Parking,Dr,7,3,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.27602,1457.807356
42847,Nankin Parking,Dr,7,3,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.0602,317.9554903
42849,Nantucket,Rd,0,0,0,No,163,163,1140,1140,Plymouth,Wayne,Plymouth,Wayne,22,0.01239,65.45015338
42856,Nantucket,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.18192,960.851325
42859,Nantucket,Rd,7,5,0,No,163,163,1140,1140,Plymouth,Wayne,Plymouth,Wayne,22,0.24773,1308.380341
42867,Napa,Dr,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.72933,3852.059653
42876,Napier,Rd,5,2,0,Yes,161,163,4085,1135,Salem Twp,Washtenaw,Northville Twp,Wayne,22,2.93871,15520.96792
42877,Napier,Rd,5,3,0,Yes,161,163,4085,1145,Salem Twp,Washtenaw,Plymouth Twp,Wayne,22,1.75043,9245.106979
42878,Napier,Rd,7,3,0,No,161,163,4085,1145,Salem Twp,Washtenaw,Plymouth Twp,Wayne,22,0.34449,1819.452305
42880,Napier,Rd,7,3,0,No,161,163,4110,1020,Superior Twp,Washtenaw,Canton Twp,Wayne,22,2.99659,15826.9173
42882,Naples,Dr,0,0,0,No,163,163,1145,1145,Plymouth Twp,Wayne,Plymouth Twp,Wayne,22,0.21678,1144.960906
42888,Napolean,St,5,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.30242,1597.158455
42892,Nardin,Park,5,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.06975,368.3650416
42893,Nardin,Park,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.07486,395.3373646
42894,Nardin,Park,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.59376,3135.854564
42899,Narise,Dr,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.21007,1109.50403
42909,Nash,,7,5,0,No,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.43795,2313.017966
42911,Nashua,Dr,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.14338,757.197218
42913,Nashville,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.19586,6315.443715
42915,Nassau,Ct,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.10455,552.1675662
42916,Natalie,Ln,0,0,0,No,163,163,1130,1130,Northville (Wayne),Wayne,Northville (Wayne),Wayne,22,0.0425,224.4634444
42924,Nathaline,St,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,1.5716,8300.261295
42925,Nathan,Dr,0,0,0,No,163,163,1060,1060,Grosse Ile Twp,Wayne,Grosse Ile Twp,Wayne,22,0.08731,461.1445146
42958,Naumann,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21083,1113.439998
42959,Nautica,Dr,7,3,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.27746,1465.47825
42960,Nautical,Way,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.1573,830.7551632
42967,Navaho,Ave,0,0,0,No,163,163,1045,1045,Flat Rock (Wayne),Wayne,Flat Rock (Wayne),Wayne,22,0.24499,1293.980892
42972,Navahoe,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.7027,3711.022678
42973,Navajo,Ct,0,0,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.08728,460.97491
42981,Navarre,Pl,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.10322,545.135536
42983,Navarre,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13428,709.1700085
42984,Navarre,St,7,5,0,No,163,163,1055,1055,Gibraltar,Wayne,Gibraltar,Wayne,22,0.44894,2371.161676
42990,Navin,Ct,0,0,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.09665,510.4322314
42991,Navin,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.30717,1622.282307
42992,Navin,Ct,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.05165,272.7629979
42993,Navin,Dr,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.24273,1281.949978
42995,Navy,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.80102,4230.49394
42999,NE Dix Toledo/N/S Allen,Ramp,3,2,0,Yes,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.15074,796.1475388
43004,Neal,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.08405,443.8577572
43011,Nebraska,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.06761,357.0851627
43012,Nebraska,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.15175,801.4352194
43013,Nebraska,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.09774,516.2015782
43016,Neckel,Ave,7,5,0,No,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,1.61051,8505.673223
43018,Nectar,Dr,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.39244,2072.684479
43023,Neely,St,7,5,0,No,163,163,1055,1055,Gibraltar,Wayne,Gibraltar,Wayne,22,0.12543,662.4885141
43026,Neeson,St,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.01276,67.40606204
43027,Neeson,St,7,3,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.16383,865.2444007
43028,Neff,Ave,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.53722,8118.051542
43029,Neff,Ln,7,5,0,No,163,163,1065,1065,Grosse Pointe,Wayne,Grosse Pointe,Wayne,22,0.07817,412.8179339
43030,Neff,Rd,7,5,0,No,163,163,1065,1065,Grosse Pointe,Wayne,Grosse Pointe,Wayne,22,1.18851,6276.571792
43032,Negaunee,St,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,2.16059,11410.8566
43035,Negaunee,Ave,7,5,0,No,163,163,1220,1220,Wyandotte,Wayne,Wyandotte,Wayne,22,0.02381,125.778974
43039,Neibel,Ave,7,5,0,No,163,163,1090,1090,Hamtramck,Wayne,Hamtramck,Wayne,22,0.28069,1482.385937
43041,Neifert,Blvd,0,0,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.20121,1062.754547
43049,Nellie,Ln,0,0,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.08432,445.3688374
43056,Nelson,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.08504,449.1102481
43060,Nelson,Ave,7,3,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.20288,1071.533516
43062,Nelson,Cir,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.15203,802.9398453
43063,Nelson,Dr,7,5,0,No,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.23156,1223.0413
43077,Neptune,Ct,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.06429,339.5490421
43094,Netherwood,Ave,7,5,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.65086,3437.542169
43095,Nett,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.17115,903.8818282
43102,Nevada,St,0,0,0,No,163,163,1180,1180,Sumpter Twp,Wayne,Sumpter Twp,Wayne,22,0.2882,1522.21439
